id_propinsi;id_kota;id_kecamatan;nama_propinsi;nama_kota;nama_kecamatan;Lion Parcel;SiCepat;JNE;JNT Express;JNT Cargo;ID Express;SAP Express;Kode POS
28;232;10239;Jawa Timur;Kabupaten Gresik;ASEMROWO;;;;;;;;
28;232;4400;Jawa Timur;Kabupaten Gresik;BALONGPANGGANG;;;;;;;;
28;232;10486;Jawa Timur;Kabupaten Gresik;BANJARBARU;;;;;;;;
28;232;10440;Jawa Timur;Kabupaten Gresik;BAWEAN;;;;;;;;
28;232;1099;Jawa Timur;Kabupaten Gresik;BENJENG;;;;;;;;
28;232;1700;Jawa Timur;Kabupaten Gresik;BUNGAH;;;;;;;;
28;232;1522;Jawa Timur;Kabupaten Gresik;CERME;;;;;;;;
28;232;10263;Jawa Timur;Kabupaten Gresik;DENPASAR;;;;;;;;
28;232;6204;Jawa Timur;Kabupaten Gresik;DRIYOREJO;;;;;;;;
28;232;3038;Jawa Timur;Kabupaten Gresik;DUDUK SAMPEYAN;;;;;;;;
28;232;223;Jawa Timur;Kabupaten Gresik;DUKUN;;;;;;;;
28;232;5321;Jawa Timur;Kabupaten Gresik;GRESIK;;;;;;;;
28;232;3304;Jawa Timur;Kabupaten Gresik;KEBOMAS;;;;;;;;
28;232;4430;Jawa Timur;Kabupaten Gresik;KEDAMEAN;;;;;;;;
28;232;10288;Jawa Timur;Kabupaten Gresik;KREMBENGAN;;;;;;;;
28;232;10241;Jawa Timur;Kabupaten Gresik;LAWANG;;;;;;;;
28;232;10416;Jawa Timur;Kabupaten Gresik;LUMAJANG;;;;;;;;
28;232;3024;Jawa Timur;Kabupaten Gresik;MANYAR;;;;;;;;
28;232;3919;Jawa Timur;Kabupaten Gresik;MENGANTI;;;;;;;;
28;232;10516;Jawa Timur;Kabupaten Gresik;MOJOROTO;;;;;;;;
28;232;9988;Jawa Timur;Kabupaten Gresik;Manyar;;;;;;;;
28;232;4636;Jawa Timur;Kabupaten Gresik;PANCENG;;;;;;;;
28;232;10246;Jawa Timur;Kabupaten Gresik;RANDUAGUNG;;;;;;;;
28;232;819;Jawa Timur;Kabupaten Gresik;SANGKAPURA;;;;;;;;
28;232;4097;Jawa Timur;Kabupaten Gresik;SIDAYU;;;;;;;;
28;232;10301;Jawa Timur;Kabupaten Gresik;SIDOREJO;;;;;;;;
28;232;10407;Jawa Timur;Kabupaten Gresik;SUGIO;;;;;;;;
28;232;1234;Jawa Timur;Kabupaten Gresik;TAMBAK;;;;;;;;
28;232;4089;Jawa Timur;Kabupaten Gresik;UJUNGPANGKAH;;;;;;;;
28;232;4444;Jawa Timur;Kabupaten Gresik;WRINGINANOM;;;;;;;;
28;233;1860;Jawa Timur;Kabupaten Jember;AJUNG;;;;;;;;
28;233;4311;Jawa Timur;Kabupaten Jember;AMBULU;;;;;;;;
28;233;10469;Jawa Timur;Kabupaten Jember;ANCAR;;;;;;;;
28;233;10424;Jawa Timur;Kabupaten Jember;ARJASA;;;;;;;;
28;233;6412;Jawa Timur;Kabupaten Jember;BALUNG;;;;;;;;
28;233;4780;Jawa Timur;Kabupaten Jember;BANGSALSARI;;;;;;;;
28;233;10323;Jawa Timur;Kabupaten Jember;BOJONEGORO;;;;;;;;
28;233;10184;Jawa Timur;Kabupaten Jember;GENTENG;;;;;;;;
28;233;2024;Jawa Timur;Kabupaten Jember;GUMUK MAS;;;;;;;;
28;233;1161;Jawa Timur;Kabupaten Jember;JELBUK;;;;;;;;
28;233;10500;Jawa Timur;Kabupaten Jember;JEMBER;;;;;;;;
28;233;10378;Jawa Timur;Kabupaten Jember;JEMBERKIDUL;;;;;;;;
28;233;6062;Jawa Timur;Kabupaten Jember;JENGGAWAH;;;;;;;;
28;233;3251;Jawa Timur;Kabupaten Jember;JOMBANG;;;;;;;;
28;233;849;Jawa Timur;Kabupaten Jember;KALISAT;;;;;;;;
28;233;4429;Jawa Timur;Kabupaten Jember;KALIWATES;;;;;;;;
28;233;3751;Jawa Timur;Kabupaten Jember;KENCONG;;;;;;;;
28;233;10315;Jawa Timur;Kabupaten Jember;KESAMBEN;;;;;;;;
28;233;5784;Jawa Timur;Kabupaten Jember;LEDOKOMBO;;;;;;;;
28;233;2063;Jawa Timur;Kabupaten Jember;MAYANG;;;;;;;;
28;233;161;Jawa Timur;Kabupaten Jember;MUMBULSARI;;;;;;;;
28;233;6392;Jawa Timur;Kabupaten Jember;PAKUSARI;;;;;;;;
28;233;4437;Jawa Timur;Kabupaten Jember;PANTI;;;;;;;;
28;233;6154;Jawa Timur;Kabupaten Jember;PATRANG;;;;;;;;
28;233;1619;Jawa Timur;Kabupaten Jember;PUGER;;;;;;;;
28;233;1020;Jawa Timur;Kabupaten Jember;RAMBIPUJI;;;;;;;;
28;233;5232;Jawa Timur;Kabupaten Jember;SEMBORO;;;;;;;;
28;233;1855;Jawa Timur;Kabupaten Jember;SILO;;;;;;;;
28;233;3188;Jawa Timur;Kabupaten Jember;SUKORAMBI;;;;;;;;
28;233;474;Jawa Timur;Kabupaten Jember;SUKOWONO;;;;;;;;
28;233;4264;Jawa Timur;Kabupaten Jember;SUMBER BARU;;;;;;;;
28;233;5709;Jawa Timur;Kabupaten Jember;SUMBERJAMBE;;;;;;;;
28;233;3753;Jawa Timur;Kabupaten Jember;SUMBERSARI;;;;;;;;
28;233;5623;Jawa Timur;Kabupaten Jember;TANGGUL;;;;;;;;
28;233;10348;Jawa Timur;Kabupaten Jember;TEGALSARI;;;;;;;;
28;233;2601;Jawa Timur;Kabupaten Jember;TEMPUREJO;;;;;;;;
28;233;5771;Jawa Timur;Kabupaten Jember;UMBULSARI;;;;;;;;
28;233;10406;Jawa Timur;Kabupaten Jember;WONOKROMO;;;;;;;;
28;233;2213;Jawa Timur;Kabupaten Jember;WULUHAN;;;;;;;;
28;234;10456;Jawa Timur;Kabupaten Jombang;ADILUWIH;;;;;;;;
28;234;1148;Jawa Timur;Kabupaten Jombang;BANDAR KEDUNG MULYO;;;;;;;;
28;234;12475;Jawa Timur;Kabupaten Jombang;BANDARKEDUNGMULYO;;;;;;;;
28;234;1374;Jawa Timur;Kabupaten Jombang;BARENG;;;;;;;;
28;234;10260;Jawa Timur;Kabupaten Jombang;DENANYAR;;;;;;;;
28;234;4986;Jawa Timur;Kabupaten Jombang;DIWEK;;;;;;;;
28;234;6036;Jawa Timur;Kabupaten Jombang;GUDO;;;;;;;;
28;234;457;Jawa Timur;Kabupaten Jombang;JOGO ROTO;;;;;;;;
28;234;10219;Jawa Timur;Kabupaten Jombang;JOGOROGO;;;;;;;;
28;234;12474;Jawa Timur;Kabupaten Jombang;JOGOROTO;;;;;;;;
28;234;10178;Jawa Timur;Kabupaten Jombang;JOMBANG;;;;;;;;
28;234;1814;Jawa Timur;Kabupaten Jombang;KABUH;;;;;;;;
28;234;10151;Jawa Timur;Kabupaten Jombang;KESAMBEN;;;;;;;;
28;234;1229;Jawa Timur;Kabupaten Jombang;KUDU;;;;;;;;
28;234;1625;Jawa Timur;Kabupaten Jombang;MEGALUH;;;;;;;;
28;234;6603;Jawa Timur;Kabupaten Jombang;MOJOAGUNG;;;;;;;;
28;234;4789;Jawa Timur;Kabupaten Jombang;MOJOWARNO;;;;;;;;
28;234;4650;Jawa Timur;Kabupaten Jombang;NGORO;;;;;;;;
28;234;5594;Jawa Timur;Kabupaten Jombang;NGUSIKAN;;;;;;;;
28;234;10383;Jawa Timur;Kabupaten Jombang;PEMALANG;;;;;;;;
28;234;5549;Jawa Timur;Kabupaten Jombang;PERAK;;;;;;;;
28;234;3100;Jawa Timur;Kabupaten Jombang;PETERONGAN;;;;;;;;
28;234;1211;Jawa Timur;Kabupaten Jombang;PLANDAAN;;;;;;;;
28;234;1365;Jawa Timur;Kabupaten Jombang;PLOSO;;;;;;;;
28;234;10312;Jawa Timur;Kabupaten Jombang;SAWAHAN;;;;;;;;
28;234;393;Jawa Timur;Kabupaten Jombang;SUMOBITO;;;;;;;;
28;234;2785;Jawa Timur;Kabupaten Jombang;TEMBELANG;;;;;;;;
28;234;2985;Jawa Timur;Kabupaten Jombang;WONOSALAM;;;;;;;;
28;235;1801;Jawa Timur;Kabupaten Kediri;BADAS;;;;;;;;
28;235;4689;Jawa Timur;Kabupaten Kediri;BANYAKAN;;;;;;;;
28;235;10495;Jawa Timur;Kabupaten Kediri;BAWEN;;;;;;;;
28;235;10426;Jawa Timur;Kabupaten Kediri;BRINGIN;;;;;;;;
28;235;5322;Jawa Timur;Kabupaten Kediri;GAMPENGREJO;;;;;;;;
28;235;4667;Jawa Timur;Kabupaten Kediri;GROGOL;;;;;;;;
28;235;1285;Jawa Timur;Kabupaten Kediri;GURAH;;;;;;;;
28;235;10155;Jawa Timur;Kabupaten Kediri;KANDANGAN;;;;;;;;
28;235;2369;Jawa Timur;Kabupaten Kediri;KANDAT;;;;;;;;
28;235;5782;Jawa Timur;Kabupaten Kediri;KAYEN KIDUL;;;;;;;;
28;235;10211;Jawa Timur;Kabupaten Kediri;KEDIRI;;;;;;;;
28;235;602;Jawa Timur;Kabupaten Kediri;KEPUNG;;;;;;;;
28;235;5874;Jawa Timur;Kabupaten Kediri;KRAS;;;;;;;;
28;235;4736;Jawa Timur;Kabupaten Kediri;KUNJANG;;;;;;;;
28;235;3744;Jawa Timur;Kabupaten Kediri;MOJO;;;;;;;;
28;235;10319;Jawa Timur;Kabupaten Kediri;MOJOROTO;;;;;;;;
28;235;2579;Jawa Timur;Kabupaten Kediri;NGADILUWIH;;;;;;;;
28;235;5237;Jawa Timur;Kabupaten Kediri;NGANCAR;;;;;;;;
28;235;10166;Jawa Timur;Kabupaten Kediri;NGASEM;;;;;;;;
28;235;10165;Jawa Timur;Kabupaten Kediri;NGASENG;;;;;;;;
28;235;1472;Jawa Timur;Kabupaten Kediri;PAGU;;;;;;;;
28;235;6287;Jawa Timur;Kabupaten Kediri;PAPAR;;;;;;;;
28;235;206;Jawa Timur;Kabupaten Kediri;PARE;;;;;;;;
28;235;10316;Jawa Timur;Kabupaten Kediri;PESANTREN;;;;;;;;
28;235;807;Jawa Timur;Kabupaten Kediri;PLEMAHAN;;;;;;;;
28;235;4822;Jawa Timur;Kabupaten Kediri;PLOSOKLATEN;;;;;;;;
28;235;6441;Jawa Timur;Kabupaten Kediri;PUNCU;;;;;;;;
28;235;4023;Jawa Timur;Kabupaten Kediri;PURWOASRI;;;;;;;;
28;235;3366;Jawa Timur;Kabupaten Kediri;RINGINREJO;;;;;;;;
28;235;2152;Jawa Timur;Kabupaten Kediri;SEMEN;;;;;;;;
28;235;10355;Jawa Timur;Kabupaten Kediri;TANDES;;;;;;;;
28;235;1338;Jawa Timur;Kabupaten Kediri;TAROKAN;;;;;;;;
28;235;10162;Jawa Timur;Kabupaten Kediri;WATES;;;;;;;;
28;236;1510;Jawa Timur;Kabupaten Lamongan;BABAT;;;;;;;;
28;236;3883;Jawa Timur;Kabupaten Lamongan;BLULUK;;;;;;;;
28;236;6566;Jawa Timur;Kabupaten Lamongan;BRONDONG;;;;;;;;
28;236;3822;Jawa Timur;Kabupaten Lamongan;DEKET;;;;;;;;
28;236;6592;Jawa Timur;Kabupaten Lamongan;GLAGAH;;;;;;;;
28;236;6089;Jawa Timur;Kabupaten Lamongan;KALITENGAH;;;;;;;;
28;236;5858;Jawa Timur;Kabupaten Lamongan;KARANG GENENG;;;;;;;;
28;236;6385;Jawa Timur;Kabupaten Lamongan;KARANGBINANGUN;;;;;;;;
28;236;12476;Jawa Timur;Kabupaten Lamongan;KARANGGENENG;;;;;;;;
28;236;1798;Jawa Timur;Kabupaten Lamongan;KEDUNGPRING;;;;;;;;
28;236;6180;Jawa Timur;Kabupaten Lamongan;KEMBANGBAHU;;;;;;;;
28;236;504;Jawa Timur;Kabupaten Lamongan;LAMONGAN;;;;;;;;
28;236;5394;Jawa Timur;Kabupaten Lamongan;LAREN;;;;;;;;
28;236;6363;Jawa Timur;Kabupaten Lamongan;MADURAN;;;;;;;;
28;236;2443;Jawa Timur;Kabupaten Lamongan;MANTUP;;;;;;;;
28;236;4455;Jawa Timur;Kabupaten Lamongan;MODO;;;;;;;;
28;236;2501;Jawa Timur;Kabupaten Lamongan;NGIMBANG;;;;;;;;
28;236;3881;Jawa Timur;Kabupaten Lamongan;PACIRAN;;;;;;;;
28;236;2907;Jawa Timur;Kabupaten Lamongan;PUCUK;;;;;;;;
28;236;1962;Jawa Timur;Kabupaten Lamongan;SAMBENG;;;;;;;;
28;236;280;Jawa Timur;Kabupaten Lamongan;SARIREJO;;;;;;;;
28;236;10513;Jawa Timur;Kabupaten Lamongan;SAWAHAN;;;;;;;;
28;236;540;Jawa Timur;Kabupaten Lamongan;SEKARAN;;;;;;;;
28;236;2913;Jawa Timur;Kabupaten Lamongan;SOLOKURO;;;;;;;;
28;236;2811;Jawa Timur;Kabupaten Lamongan;SUGIO;;;;;;;;
28;236;805;Jawa Timur;Kabupaten Lamongan;SUKODADI;;;;;;;;
28;236;2102;Jawa Timur;Kabupaten Lamongan;SUKORAME;;;;;;;;
28;236;6606;Jawa Timur;Kabupaten Lamongan;TIKUNG;;;;;;;;
28;236;10328;Jawa Timur;Kabupaten Lamongan;TORI;;;;;;;;
28;236;3819;Jawa Timur;Kabupaten Lamongan;TURI;;;;;;;;
28;237;10228;Jawa Timur;Kabupaten Lumajang;CANDIPURO;;;;;;;;
28;237;445;Jawa Timur;Kabupaten Lumajang;GUCIALIT;;;;;;;;
28;237;909;Jawa Timur;Kabupaten Lumajang;JATIROTO;;;;;;;;
28;237;143;Jawa Timur;Kabupaten Lumajang;KEDUNGJAJANG;;;;;;;;
28;237;4124;Jawa Timur;Kabupaten Lumajang;KLAKAH;;;;;;;;
28;237;2001;Jawa Timur;Kabupaten Lumajang;KUNIR;;;;;;;;
28;237;2521;Jawa Timur;Kabupaten Lumajang;LUMAJANG;;;;;;;;
28;237;6003;Jawa Timur;Kabupaten Lumajang;PADANG;;;;;;;;
28;237;5311;Jawa Timur;Kabupaten Lumajang;PASIRIAN;;;;;;;;
28;237;227;Jawa Timur;Kabupaten Lumajang;PASRUJAMBE;;;;;;;;
28;237;5652;Jawa Timur;Kabupaten Lumajang;PRONOJIWO;;;;;;;;
28;237;10283;Jawa Timur;Kabupaten Lumajang;PURWOREJO;;;;;;;;
28;237;3739;Jawa Timur;Kabupaten Lumajang;RANDUAGUNG;;;;;;;;
28;237;120;Jawa Timur;Kabupaten Lumajang;RANUYOSO;;;;;;;;
28;237;152;Jawa Timur;Kabupaten Lumajang;ROWOKANGKUNG;;;;;;;;
28;237;1435;Jawa Timur;Kabupaten Lumajang;SENDURO;;;;;;;;
28;237;3082;Jawa Timur;Kabupaten Lumajang;SUKODONO;;;;;;;;
28;237;5299;Jawa Timur;Kabupaten Lumajang;SUMBERSUKO;;;;;;;;
28;237;2618;Jawa Timur;Kabupaten Lumajang;TEKUNG;;;;;;;;
28;237;6680;Jawa Timur;Kabupaten Lumajang;TEMPEH;;;;;;;;
28;237;3772;Jawa Timur;Kabupaten Lumajang;TEMPURSARI;;;;;;;;
28;237;1640;Jawa Timur;Kabupaten Lumajang;YOSOWILANGUN;;;;;;;;
28;238;1797;Jawa Timur;Kabupaten Madiun;BALEREJO;;;;;;;;
28;238;6567;Jawa Timur;Kabupaten Madiun;DAGANGAN;;;;;;;;
28;238;671;Jawa Timur;Kabupaten Madiun;DOLOPO;;;;;;;;
28;238;10161;Jawa Timur;Kabupaten Madiun;GEGER;;;;;;;;
28;238;4324;Jawa Timur;Kabupaten Madiun;GEMARANG;;;;;;;;
28;238;4763;Jawa Timur;Kabupaten Madiun;JIWAN;;;;;;;;
28;238;4548;Jawa Timur;Kabupaten Madiun;KARE;;;;;;;;
28;238;10519;Jawa Timur;Kabupaten Madiun;KARTOHARJO;;;;;;;;
28;238;2040;Jawa Timur;Kabupaten Madiun;KEBONSARI;;;;;;;;
28;238;2829;Jawa Timur;Kabupaten Madiun;MADIUN;;;;;;;;
28;238;10238;Jawa Timur;Kabupaten Madiun;MANGUHARJO;;;;;;;;
28;238;4080;Jawa Timur;Kabupaten Madiun;MEJAYAN;;;;;;;;
28;238;5029;Jawa Timur;Kabupaten Madiun;PILANGKENCENG;;;;;;;;
28;238;4861;Jawa Timur;Kabupaten Madiun;SARADAN;;;;;;;;
28;238;10293;Jawa Timur;Kabupaten Madiun;SAWAHAN;;;;;;;;
28;238;10244;Jawa Timur;Kabupaten Madiun;TAMAN;;;;;;;;
28;238;10396;Jawa Timur;Kabupaten Madiun;WANOASRI;;;;;;;;
28;238;5281;Jawa Timur;Kabupaten Madiun;WONOASRI;;;;;;;;
28;238;1106;Jawa Timur;Kabupaten Madiun;WUNGU;;;;;;;;
28;239;609;Jawa Timur;Kabupaten Magetan;BARAT;;;;;;;;
28;239;545;Jawa Timur;Kabupaten Magetan;BENDO;;;;;;;;
28;239;10404;Jawa Timur;Kabupaten Magetan;DOLOPO;;;;;;;;
28;239;10410;Jawa Timur;Kabupaten Magetan;GONGGANG;;;;;;;;
28;239;11001;Jawa Timur;Kabupaten Magetan;KARANGREJO;;;;;;;;
28;239;10364;Jawa Timur;Kabupaten Magetan;KARAS;;;;;;;;
28;239;10459;Jawa Timur;Kabupaten Magetan;KARE;;;;;;;;
28;239;10356;Jawa Timur;Kabupaten Magetan;KARTOHARJO;;;;;;;;
28;239;5690;Jawa Timur;Kabupaten Magetan;KAWEDANAN;;;;;;;;
28;239;10508;Jawa Timur;Kabupaten Magetan;KEBONSARI;;;;;;;;
28;239;837;Jawa Timur;Kabupaten Magetan;LEMBEYAN;;;;;;;;
28;239;5007;Jawa Timur;Kabupaten Magetan;MAGETAN;;;;;;;;
28;239;6383;Jawa Timur;Kabupaten Magetan;MAOSPATI;;;;;;;;
28;239;1817;Jawa Timur;Kabupaten Magetan;NGARIBOYO;;;;;;;;
28;239;5300;Jawa Timur;Kabupaten Magetan;NGUNTORONADI;;;;;;;;
28;239;5619;Jawa Timur;Kabupaten Magetan;PANEKAN;;;;;;;;
28;239;3403;Jawa Timur;Kabupaten Magetan;PARANG;;;;;;;;
28;239;105;Jawa Timur;Kabupaten Magetan;PLAOSAN;;;;;;;;
28;239;804;Jawa Timur;Kabupaten Magetan;PONCOL;;;;;;;;
28;239;11002;Jawa Timur;Kabupaten Magetan;SIDOREJO;;;;;;;;
28;239;824;Jawa Timur;Kabupaten Magetan;SUKOMORO;;;;;;;;
28;239;943;Jawa Timur;Kabupaten Magetan;TAKERAN;;;;;;;;
28;240;10422;Jawa Timur;Kabupaten Malang;AMPELGADING;;;;;;;;
28;240;10208;Jawa Timur;Kabupaten Malang;BALUWANG;;;;;;;;
28;240;3009;Jawa Timur;Kabupaten Malang;BANTUR;;;;;;;;
28;240;10209;Jawa Timur;Kabupaten Malang;BLIMBING;;;;;;;;
28;240;10201;Jawa Timur;Kabupaten Malang;BUDURAN;;;;;;;;
28;240;2765;Jawa Timur;Kabupaten Malang;BULULAWANG;;;;;;;;
28;240;10478;Jawa Timur;Kabupaten Malang;CURUNG REJO;;;;;;;;
28;240;10447;Jawa Timur;Kabupaten Malang;DALI;;;;;;;;
28;240;1278;Jawa Timur;Kabupaten Malang;DAMPIT;;;;;;;;
28;240;4602;Jawa Timur;Kabupaten Malang;DAU;;;;;;;;
28;240;5481;Jawa Timur;Kabupaten Malang;DONOMULYO;;;;;;;;
28;240;10438;Jawa Timur;Kabupaten Malang;GAYUNGAN;;;;;;;;
28;240;10435;Jawa Timur;Kabupaten Malang;GEDANGAN;;;;;;;;
28;240;4692;Jawa Timur;Kabupaten Malang;GONDANGLEGI;;;;;;;;
28;240;10203;Jawa Timur;Kabupaten Malang;JABUNG;;;;;;;;
28;240;10492;Jawa Timur;Kabupaten Malang;JENGGOLO;;;;;;;;
28;240;10207;Jawa Timur;Kabupaten Malang;JUNREJO;;;;;;;;
28;240;5148;Jawa Timur;Kabupaten Malang;KALIPARE;;;;;;;;
28;240;2597;Jawa Timur;Kabupaten Malang;KARANGPLOSO;;;;;;;;
28;240;2453;Jawa Timur;Kabupaten Malang;KASEMBON;;;;;;;;
28;240;10262;Jawa Timur;Kabupaten Malang;KEDUNGKANDANG;;;;;;;;
28;240;5778;Jawa Timur;Kabupaten Malang;KEPANJEN;;;;;;;;
28;240;10192;Jawa Timur;Kabupaten Malang;KLOJEN;;;;;;;;
28;240;2455;Jawa Timur;Kabupaten Malang;KROMENGAN;;;;;;;;
28;240;4760;Jawa Timur;Kabupaten Malang;LAWANG;;;;;;;;
28;240;10183;Jawa Timur;Kabupaten Malang;LOWOKWARU;;;;;;;;
28;240;10247;Jawa Timur;Kabupaten Malang;MALANG;;;;;;;;
28;240;10259;Jawa Timur;Kabupaten Malang;MANGLIAWAN;;;;;;;;
28;240;10483;Jawa Timur;Kabupaten Malang;MULYOAGUNG;;;;;;;;
28;240;1679;Jawa Timur;Kabupaten Malang;NGAJUM;;;;;;;;
28;240;1659;Jawa Timur;Kabupaten Malang;NGANTANG;;;;;;;;
28;240;8;Jawa Timur;Kabupaten Malang;PAGAK;;;;;;;;
28;240;10340;Jawa Timur;Kabupaten Malang;PAGELARAN;;;;;;;;
28;240;10168;Jawa Timur;Kabupaten Malang;PAKIS;;;;;;;;
28;240;6216;Jawa Timur;Kabupaten Malang;PAKISAJI;;;;;;;;
28;240;1876;Jawa Timur;Kabupaten Malang;PONCOKUSUMO;;;;;;;;
28;240;10454;Jawa Timur;Kabupaten Malang;PRAJURIT KULON;;;;;;;;
28;240;10453;Jawa Timur;Kabupaten Malang;PRJURIT KULON;;;;;;;;
28;240;4044;Jawa Timur;Kabupaten Malang;PUJON;;;;;;;;
28;240;2749;Jawa Timur;Kabupaten Malang;SINGOSARI;;;;;;;;
28;240;10333;Jawa Timur;Kabupaten Malang;SUKOREJO;;;;;;;;
28;240;10302;Jawa Timur;Kabupaten Malang;SUKUN;;;;;;;;
28;240;4200;Jawa Timur;Kabupaten Malang;SUMBER PUCUNG;;;;;;;;
28;240;4235;Jawa Timur;Kabupaten Malang;SUMBERMANJING;;;;;;;;
28;240;543;Jawa Timur;Kabupaten Malang;TAJINAN;;;;;;;;
28;240;10345;Jawa Timur;Kabupaten Malang;TAWANGSARI;;;;;;;;
28;240;2779;Jawa Timur;Kabupaten Malang;TIRTO YUDO;;;;;;;;
28;240;533;Jawa Timur;Kabupaten Malang;TUMPANG;;;;;;;;
28;240;4454;Jawa Timur;Kabupaten Malang;TUREN;;;;;;;;
28;240;2773;Jawa Timur;Kabupaten Malang;WAGIR;;;;;;;;
28;240;2390;Jawa Timur;Kabupaten Malang;WAJAK;;;;;;;;
28;240;10470;Jawa Timur;Kabupaten Malang;WARU;;;;;;;;
28;240;10220;Jawa Timur;Kabupaten Malang;WONOSARI;;;;;;;;
28;241;10471;Jawa Timur;Kabupaten Mojokerto;BALONG;;;;;;;;
28;241;2894;Jawa Timur;Kabupaten Mojokerto;BANGSAL;;;;;;;;
28;241;3220;Jawa Timur;Kabupaten Mojokerto;DAWAR BLANDONG;;;;;;;;
28;241;12473;Jawa Timur;Kabupaten Mojokerto;DAWARBLANDONG;;;;;;;;
28;241;799;Jawa Timur;Kabupaten Mojokerto;DLANGGU;;;;;;;;
28;241;10417;Jawa Timur;Kabupaten Mojokerto;GANGGU;;;;;;;;
28;241;323;Jawa Timur;Kabupaten Mojokerto;GEDEG;;;;;;;;
28;241;10277;Jawa Timur;Kabupaten Mojokerto;GONDANG;;;;;;;;
28;241;3471;Jawa Timur;Kabupaten Mojokerto;JATIREJO;;;;;;;;
28;241;464;Jawa Timur;Kabupaten Mojokerto;JETIS;;;;;;;;
28;241;2636;Jawa Timur;Kabupaten Mojokerto;KEMLAGI;;;;;;;;
28;241;5512;Jawa Timur;Kabupaten Mojokerto;KUTOREJO;;;;;;;;
28;241;10200;Jawa Timur;Kabupaten Mojokerto;MAGERSARI;;;;;;;;
28;241;3756;Jawa Timur;Kabupaten Mojokerto;MOJOANYAR;;;;;;;;
28;241;10292;Jawa Timur;Kabupaten Mojokerto;MOJOKERTO;;;;;;;;
28;241;5900;Jawa Timur;Kabupaten Mojokerto;MOJOSARI;;;;;;;;
28;241;10195;Jawa Timur;Kabupaten Mojokerto;NGORO;;;;;;;;
28;241;10284;Jawa Timur;Kabupaten Mojokerto;PACET;;;;;;;;
28;241;10153;Jawa Timur;Kabupaten Mojokerto;PRAJURIT KULON;;;;;;;;
28;241;1904;Jawa Timur;Kabupaten Mojokerto;PUNGGING;;;;;;;;
28;241;1830;Jawa Timur;Kabupaten Mojokerto;PURI;;;;;;;;
28;241;10285;Jawa Timur;Kabupaten Mojokerto;SAWAHAN;;;;;;;;
28;241;898;Jawa Timur;Kabupaten Mojokerto;SOOKO;;;;;;;;
28;241;10236;Jawa Timur;Kabupaten Mojokerto;TEMBELANG;;;;;;;;
28;241;1296;Jawa Timur;Kabupaten Mojokerto;TRAWAS;;;;;;;;
28;241;5672;Jawa Timur;Kabupaten Mojokerto;TROWULAN;;;;;;;;
28;242;5845;Jawa Timur;Kabupaten Nganjuk;BAGOR;;;;;;;;
28;242;6419;Jawa Timur;Kabupaten Nganjuk;BARON;;;;;;;;
28;242;6352;Jawa Timur;Kabupaten Nganjuk;BERBEK;;;;;;;;
28;242;10282;Jawa Timur;Kabupaten Nganjuk;GONDANG;;;;;;;;
28;242;3052;Jawa Timur;Kabupaten Nganjuk;JATIKALEN;;;;;;;;
28;242;999;Jawa Timur;Kabupaten Nganjuk;KERTOSONO;;;;;;;;
28;242;304;Jawa Timur;Kabupaten Nganjuk;LENGKONG;;;;;;;;
28;242;4871;Jawa Timur;Kabupaten Nganjuk;LOCERET;;;;;;;;
28;242;2560;Jawa Timur;Kabupaten Nganjuk;NGANJUK;;;;;;;;
28;242;4213;Jawa Timur;Kabupaten Nganjuk;NGETOS;;;;;;;;
28;242;2259;Jawa Timur;Kabupaten Nganjuk;NGLUYU;;;;;;;;
28;242;246;Jawa Timur;Kabupaten Nganjuk;NGRONGGOT;;;;;;;;
28;242;809;Jawa Timur;Kabupaten Nganjuk;PACE;;;;;;;;
28;242;2474;Jawa Timur;Kabupaten Nganjuk;PATIANROWO;;;;;;;;
28;242;10173;Jawa Timur;Kabupaten Nganjuk;PRAMBON;;;;;;;;
28;242;3268;Jawa Timur;Kabupaten Nganjuk;REJOSO;;;;;;;;
28;242;10317;Jawa Timur;Kabupaten Nganjuk;RUNGKUT;;;;;;;;
28;242;4618;Jawa Timur;Kabupaten Nganjuk;SAWAHAN;;;;;;;;
28;242;10320;Jawa Timur;Kabupaten Nganjuk;SUKOMORO;;;;;;;;
28;242;6340;Jawa Timur;Kabupaten Nganjuk;TANJUNGANOM;;;;;;;;
28;242;10499;Jawa Timur;Kabupaten Nganjuk;WARUAYENG;;;;;;;;
28;242;90;Jawa Timur;Kabupaten Nganjuk;WILANGAN;;;;;;;;
28;242;10275;Jawa Timur;Kabupaten Nganjuk;WONOKROMO;;;;;;;;
28;243;2301;Jawa Timur;Kabupaten Ngawi;BRINGIN;;;;;;;;
28;243;1051;Jawa Timur;Kabupaten Ngawi;GENENG;;;;;;;;
28;243;1901;Jawa Timur;Kabupaten Ngawi;GERIH;;;;;;;;
28;243;5974;Jawa Timur;Kabupaten Ngawi;JOGOROGO;;;;;;;;
28;243;1871;Jawa Timur;Kabupaten Ngawi;KARANGANYAR;;;;;;;;
28;243;1858;Jawa Timur;Kabupaten Ngawi;KARANGJATI;;;;;;;;
28;243;718;Jawa Timur;Kabupaten Ngawi;KASREMAN;;;;;;;;
28;243;6437;Jawa Timur;Kabupaten Ngawi;KEDUNGGALAR;;;;;;;;
28;243;1334;Jawa Timur;Kabupaten Ngawi;KENDAL;;;;;;;;
28;243;1958;Jawa Timur;Kabupaten Ngawi;KWADUNGAN;;;;;;;;
